Order_ID,Order_Date,Customer_ID,Product_ID,Store_ID,Quantity,Unit_Price,Discount,Tax,Payment_Method,Order_Status
O00967,2025-05-16,C0048,P0044,S009,7,2159.63,2267.61,0,Net Banking,Completed
O00968,2025-03-15,C0057,P0045,S008,7,1902.16,665.76,0,Card,Completed
O00969,2025-12-22,C0059,P0009,S009,9,2290.86,0.0,0,Card,Completed
O00970,2025-03-02,C0005,P0048,S003,9,181.2,163.08,0,Net Banking,Completed
O00971,2025-03-02,C0048,P0037,S005,1,1625.66,81.28,0,UPI,Completed
O00972,2025-03-15,C0048,P0020,S005,8,1439.39,0.0,0,Card,Completed
O00973,2025-04-04,C0054,P0004,S005,5,918.38,229.59,0,Net Banking,Completed
O00974,2025-09-04,C0071,P0023,S002,1,888.86,133.33,0,UPI,Completed
O00975,2025-03-12,C0044,P0025,S008,10,221.76,110.88,0,Net Banking,Completed
O00976,2025-11-16,C0086,P0029,S003,6,773.79,0.0,0,Net Banking,Completed
O00977,2025-05-23,C0051,P0022,S009,1,229.27,34.39,0,Cash,Completed
O00978,2025-11-26,C0091,P0002,S010,5,1919.77,0.0,0,Cash,Completed
O00979,2025-09-01,C0080,P0035,S010,1,259.13,12.96,0,Cash,Completed
O00980,2025-05-06,C0069,P0012,S001,5,2046.14,511.54,0,Net Banking,Completed
O00981,2025-09-09,C0069,P0039,S006,7,603.51,0.0,0,Cash,Completed
O00982,2025-07-15,C0024,P0027,S001,9,1703.9,1533.51,0,UPI,Completed
O00983,2025-04-04,C0013,P0035,S003,5,259.13,64.78,0,UPI,Completed
O00984,2025-11-11,C0020,P0020,S007,3,1439.39,0.0,0,UPI,Completed
O00985,2025-06-13,C0092,P0004,S005,7,918.38,0.0,0,Card,Completed
O00986,2025-04-14,C0042,P0017,S007,2,2005.24,0.0,0,Card,Completed
O00987,2025-02-28,C0076,P0016,S008,9,1450.9,1958.71,0,UPI,Completed
O00988,2025-01-15,C0060,P0036,S007,2,1065.1,319.53,0,Net Banking,Completed
O00989,2025-05-07,C0003,P0018,S009,10,1251.95,0.0,0,Card,Completed
O00990,2025-03-14,C0053,P0029,S002,9,773.79,348.21,0,UPI,Completed
O00991,2025-01-22,C0022,P0016,S009,7,1450.9,1523.45,0,Cash,Completed
O00992,2025-09-04,C0080,P0019,S003,1,273.93,0.0,0,UPI,Completed
O00993,2025-01-24,C0088,P0025,S006,4,221.76,88.7,0,Card,Completed
O00994,2025-12-24,C0073,P0005,S005,2,1505.51,451.65,0,Cash,Completed
O00995,2025-11-09,C0093,P0036,S005,7,1065.1,372.78,0,UPI,Completed
O00996,2025-05-06,C0044,P0041,S005,8,1612.03,1289.62,0,UPI,Completed
O00997,2025-11-27,C0059,P0039,S006,1,603.51,30.18,0,Cash,Completed
O00998,2025-07-21,C0001,P0001,S003,7,1383.98,1453.18,0,Cash,Completed
O00999,2025-12-10,C0084,P0042,S002,9,1300.38,0.0,0,Net Banking,Completed
O01000,2025-04-01,C0046,P0025,S010,6,221.76,199.58,0,Cash,Completed
O01001,2025-01-11,C0048,P0013,S008,1,748.7,37.44,0,UPI,Completed
O01002,2025-04-24,C0091,P0023,S004,2,888.86,177.77,0,Card,Returned
O01003,2025-01-04,C0047,P0003,S005,8,1858.13,743.25,0,Card,Returned
O01004,2025-03-29,C0082,P0026,S002,5,1712.19,1284.14,0,Card,Completed
O01005,2025-02-03,C0073,P0044,S010,10,2159.63,1079.82,0,Card,Completed
O01006,2025-04-09,C0017,P0017,S010,4,2005.24,802.1,0,Cash,Returned
O01007,2025-12-15,C0089,P0044,S009,10,2159.63,2159.63,0,Net Banking,Completed
O01008,2025-07-28,C0055,P0042,S001,6,1300.38,1170.34,0,UPI,Completed
O01009,2025-04-25,C0067,P0030,S008,6,267.11,0.0,0,Cash,Completed
O01010,2025-07-20,C0054,P0035,S008,6,259.13,0.0,0,Card,Completed
O01011,2025-05-08,C0074,P0002,S004,7,1919.77,0.0,0,Card,Completed
O01012,2025-08-10,C0040,P0005,S002,1,1505.51,225.83,0,Cash,Completed
O01013,2025-08-31,C0081,P0022,S005,4,229.27,0.0,0,Card,Returned
O01014,2025-11-04,C0007,P0022,S009,4,229.27,0.0,0,Net Banking,Completed
O01015,2025-02-01,C0081,P0029,S010,2,773.79,0.0,0,Cash,Completed
O01016,2025-01-29,C0089,P0005,S003,1,1505.51,225.83,0,UPI,Completed
O01017,2025-05-31,C0056,P0005,S002,1,1505.51,0.0,0,Net Banking,Completed
O01018,2025-08-21,C0080,P0049,S007,4,969.43,0.0,0,Net Banking,Completed
O01019,2025-11-30,C0055,P0040,S010,2,1024.91,204.98,0,Cash,Completed
O01020,2025-01-07,C0043,P0038,S004,2,1329.92,0.0,0,Cash,Completed
O01021,2025-07-01,C0025,P0037,S003,9,1625.66,1463.09,0,Net Banking,Completed
O01022,2025-01-23,C0080,P0029,S003,4,773.79,154.76,0,Cash,Completed
O01023,2025-10-26,C0075,P0028,S009,6,2096.23,1257.74,0,Card,Completed
O01024,2025-01-05,C0040,P0039,S006,5,603.51,301.76,0,Card,Completed
O01025,2025-04-11,C0065,P0036,S001,7,1065.1,745.57,0,Card,Completed
O01026,2025-12-22,C0026,P0005,S006,4,1505.51,903.31,0,Net Banking,Completed
O01027,2025-08-03,C0043,P0038,S010,6,1329.92,797.95,0,UPI,Completed
O01028,2025-11-24,C0059,P0003,S008,4,1858.13,0.0,0,Card,Completed
O01029,2025-06-19,C0060,P0040,S004,4,1024.91,614.95,0,Net Banking,Completed
O01030,2025-07-03,C0024,P0001,S006,1,1383.98,0.0,0,Cash,Completed
O01031,2025-01-23,C0019,P0019,S008,4,273.93,109.57,0,Cash,Completed
O01032,2025-06-23,C0037,P0012,S004,5,2046.14,511.54,0,Card,Completed
O01033,2025-12-13,C0003,P0012,S005,2,2046.14,0.0,0,Card,Completed
O01034,2025-05-03,C0015,P0022,S004,5,229.27,171.95,0,UPI,Completed
O01035,2025-12-31,C0085,P0011,S009,10,1174.63,1761.95,0,Cash,Completed
O01036,2025-12-22,C0017,P0013,S004,9,748.7,1010.75,0,UPI,Completed
O01037,2025-10-02,C0055,P0041,S004,1,1612.03,80.6,0,UPI,Completed
O01038,2025-09-18,C0042,P0016,S001,5,1450.9,362.73,0,Net Banking,Completed
O01039,2025-09-18,C0011,P0031,S010,2,1248.18,124.82,0,Net Banking,Completed
O01040,2025-09-23,C0083,P0049,S009,6,969.43,872.49,0,Net Banking,Completed
O01041,2025-08-31,C0092,P0024,S009,8,288.47,346.16,0,UPI,Completed
O01042,2025-04-14,C0082,P0038,S001,4,1329.92,265.98,0,Net Banking,Completed
O01043,2025-10-20,C0051,P0014,S005,7,1255.9,1318.7,0,Card,Cancelled
O01044,2025-02-13,C0048,P0017,S009,2,2005.24,200.52,0,UPI,Completed
O01045,2025-09-20,C0046,P0015,S010,1,746.48,111.97,0,UPI,Completed
O01046,2025-06-12,C0060,P0028,S007,6,2096.23,1886.61,0,UPI,Completed
O01047,2025-07-03,C0023,P0029,S004,5,773.79,0.0,0,Cash,Completed
O01048,2025-04-27,C0065,P0033,S009,2,1226.2,245.24,0,Cash,Completed
O01049,2025-04-11,C0047,P0003,S009,4,1858.13,743.25,0,UPI,Completed
O01050,2025-10-06,C0096,P0050,S005,4,955.7,191.14,0,UPI,Completed
O01051,2025-10-24,C0039,P0019,S006,7,273.93,287.63,0,Cash,Completed
O01052,2025-04-27,C0066,P0049,S003,7,969.43,339.3,0,Card,Completed
O01053,2025-06-24,,P0038,S009,8,1329.92,1595.9,0,Cash,Completed
O01054,2025-08-19,C0025,P0028,S007,4,2096.23,1257.74,0,Cash,Completed
O01055,2025-12-04,C0074,P0009,S005,1,2290.86,343.63,0,UPI,Completed
O01056,2025-06-16,C0054,P0028,S007,9,2096.23,1886.61,0,Cash,Completed
O01057,2025-07-15,C0005,P0009,S003,6,2290.86,2061.77,0,Card,Cancelled
O01058,2025-02-25,C0009,P0035,S007,4,259.13,155.48,0,UPI,Completed
O01059,2025-02-23,C0058,P0041,S005,2,1612.03,161.2,0,Card,Completed
O01060,2025-04-12,C0089,P0039,S008,1,603.51,30.18,0,Cash,Cancelled
O01061,2025-12-04,C0050,P0019,S004,4,273.93,109.57,0,Cash,Completed
O01062,2025-07-30,C0048,P0034,S001,3,582.17,174.65,0,Net Banking,Completed
O01063,2025-02-05,C0015,P0009,S009,7,2290.86,2405.4,0,Net Banking,Returned
O01064,2025-12-30,C0027,P0009,S004,5,2290.86,1718.15,0,Net Banking,Completed
O01065,2025-05-22,C0074,P0020,S010,4,1439.39,863.63,0,Card,Completed
O01066,2025-09-27,C0019,P0029,S002,7,773.79,270.83,0,UPI,Cancelled
O01067,2025-02-16,C0063,P0030,S008,10,267.11,0.0,0,UPI,Completed
O01068,2025-08-01,C0059,P0023,S005,7,888.86,311.1,0,Card,Completed
O01069,2025-12-04,C0080,P0047,S007,8,1161.35,1393.62,0,Card,Completed
O01070,2025-05-21,C0013,P0026,S001,4,1712.19,342.44,0,UPI,Completed
O01071,2025-10-11,C0009,P0045,S004,8,1902.16,2282.59,0,Cash,Returned
O01072,2025-07-29,C0010,P0049,S002,9,969.43,872.49,0,Net Banking,Completed
O01073,2025-02-07,C0027,P0033,S001,8,1226.2,0.0,0,Net Banking,Completed
O01074,2025-01-06,C0096,P0026,S004,7,1712.19,0.0,0,UPI,Completed
O01075,2025-02-04,C0018,P0021,S008,8,1301.36,1561.63,0,Cash,Completed
O01076,2025-05-23,C0032,P0046,S008,3,754.49,339.52,0,Card,Completed
O01077,2025-03-05,C0003,P0039,S002,3,603.51,181.05,0,Net Banking,Completed
O01078,2025-08-14,C0086,P0049,S001,5,969.43,242.36,0,UPI,Completed
O01079,2025-12-23,C0092,P0003,S009,4,1858.13,1114.88,0,Cash,Completed
O01080,2025-08-16,C0067,P0042,S002,7,1300.38,910.27,0,Cash,Completed
O01081,2025-07-11,C0007,P0050,S007,4,955.7,191.14,0,Card,Completed
O01082,2025-04-09,C0003,P0027,S001,1,1703.9,170.39,0,Cash,Completed
O01083,2025-08-01,C0013,P0043,S003,3,1377.28,0.0,0,Cash,Completed
O01084,2025-10-05,C0042,P0036,S004,10,1065.1,532.55,0,Net Banking,Cancelled
O01085,2025-06-15,C0016,P0015,S004,2,746.48,149.3,0,Card,Completed
O01086,2025-08-23,C0084,P0021,S001,7,1301.36,455.48,0,Card,Completed
O01087,2025-02-04,C0036,P0042,S010,6,1300.38,0.0,0,Card,Completed
O01088,2025-05-09,C0099,P0039,S008,2,603.51,60.35,0,Cash,Completed
O01089,2025-03-31,C0081,P0045,S007,3,1902.16,570.65,0,UPI,Returned
O01090,2025-11-08,C0086,P0031,S002,6,1248.18,0.0,0,Net Banking,Completed
O01091,2025-04-30,C0082,P0048,S004,9,181.2,0.0,0,Cash,Completed
O01092,2025-11-14,C0016,P0020,S004,7,1439.39,503.79,0,Cash,Completed
O01093,2025-07-12,C0048,P0032,S005,4,2118.05,423.61,0,Card,Completed
O01094,2025-03-10,C0031,P0047,S010,8,1161.35,929.08,0,UPI,Completed
O01095,2025-01-13,C0098,P0003,S009,7,1858.13,1300.69,0,Card,Completed
O01096,2025-12-07,C0043,P0022,S004,4,229.27,0.0,0,Card,Completed
O01097,2025-09-24,C0090,P0047,S004,10,1161.35,1742.02,0,UPI,Completed
O01098,2025-04-09,C0081,P0001,S002,8,1383.98,0.0,0,Cash,Completed
O01099,2025-10-31,C0019,P0014,S003,2,1255.9,125.59,0,Card,Completed
O01100,2025-04-12,C0011,P0028,S008,5,2096.23,524.06,0,Card,Completed
O01101,2025-11-22,C0078,P0016,S005,5,1450.9,1088.17,0,Card,Completed
O01102,2025-03-27,C0062,P0006,S006,7,1428.87,1500.31,0,Net Banking,Completed
O01103,2025-01-11,C0065,P0040,S007,3,1024.91,461.21,0,Net Banking,Completed
O01104,2025-10-11,C0011,P0049,S005,10,969.43,484.71,0,Card,Completed
O01105,2025-10-15,C0060,P0020,S008,5,1439.39,1079.54,0,Net Banking,Completed
O01106,2025-04-08,C0018,P0046,S008,4,754.49,150.9,0,Cash,Completed
O01107,2025-08-01,C0065,P0047,S006,8,1161.35,1393.62,0,Net Banking,Returned
O01108,2025-07-29,C0048,P0025,S008,5,221.76,0.0,0,Cash,Returned
O01109,2025-08-12,C0016,P0025,S010,3,221.76,33.26,0,UPI,Completed
O01110,2025-11-22,C0097,P0047,S006,9,1161.35,1567.82,0,UPI,Completed
O01111,2025-09-02,C0084,P0025,S007,4,221.76,44.35,0,Cash,Cancelled
O01112,2025-11-06,C0047,P0041,S001,3,1612.03,483.61,0,Net Banking,Cancelled
O01113,2025-01-07,C0019,P0017,S004,10,2005.24,1002.62,0,Cash,Completed
O01114,2025-09-23,C0083,P0046,S007,7,754.49,0.0,0,Card,Completed
O01115,2025-10-28,C0022,P0028,S005,5,2096.23,1572.17,0,UPI,Completed
O01116,2025-03-15,C0097,P0047,S002,2,1161.35,232.27,0,UPI,Completed
O01117,2025-09-09,C0096,P0026,S005,1,1712.19,85.61,0,Cash,Completed
O01118,2025-12-02,C0100,P0045,S007,9,1902.16,2567.92,0,UPI,Completed
O01119,2025-04-12,C0022,P0012,S006,3,2046.14,306.92,0,Net Banking,Completed
O01120,2025-04-13,C0015,P0029,S010,4,773.79,154.76,0,Cash,Completed
O01121,2025-11-17,C0098,P0013,S005,7,748.7,786.14,0,Cash,Completed
O01122,2025-03-05,C0022,P0006,S005,2,1428.87,428.66,0,UPI,Completed
O01123,2025-12-11,,P0038,S004,8,1329.92,1595.9,0,Cash,Completed
O01124,2025-02-19,C0035,P0049,S001,10,969.43,0.0,0,Card,Completed
O01125,2025-09-06,C0001,P0025,S010,9,221.76,199.58,0,Net Banking,Completed
O01126,2025-06-11,C0078,P0028,S006,6,2096.23,1257.74,0,Card,Cancelled
O01127,2025-07-02,C0086,P0026,S007,10,1712.19,0.0,0,UPI,Completed
O01128,2025-11-05,C0001,P0030,S007,3,267.11,0.0,0,Cash,Completed
O01129,2025-11-13,C0036,P0045,S004,6,1902.16,1711.94,0,Net Banking,Completed
O01130,2025-11-21,C0085,P0013,S001,6,748.7,0.0,0,UPI,Completed
O01131,2025-07-24,C0095,P0021,S008,4,1301.36,780.82,0,Cash,Completed
O01132,2025-11-07,C0061,P0043,S002,7,1377.28,964.1,0,Card,Completed
O01133,2025-09-12,C0067,P0037,S009,1,1625.66,81.28,0,Cash,Completed
O01134,2025-03-01,C0087,P0036,S008,3,1065.1,479.29,0,Net Banking,Completed
O01135,2025-02-24,C0031,P0016,S004,3,1450.9,0.0,0,Net Banking,Returned
O01136,2025-04-23,C0004,P0011,S006,7,1174.63,822.24,0,UPI,Completed
O01137,2025-02-16,C0086,P0008,S003,9,1176.73,1588.59,0,UPI,Completed
O01138,2025-07-13,C0074,P0050,S010,2,955.7,191.14,0,Net Banking,Completed
O01139,2025-03-01,C0072,P0028,S004,4,2096.23,838.49,0,UPI,Completed
O01140,2025-10-21,C0012,P0022,S010,4,229.27,0.0,0,UPI,Completed
O01141,2025-02-01,C0041,P0025,S010,1,221.76,22.18,0,Card,Completed
O01142,2025-02-24,C0055,P0021,S006,3,1301.36,195.2,0,Net Banking,Completed
O01143,2025-09-13,C0059,P0021,S003,5,1301.36,325.34,0,Net Banking,Completed
O01144,2025-06-08,C0037,P0010,S001,10,1826.7,1826.7,0,Cash,Completed
O01145,2025-05-30,C0091,P0037,S008,4,1625.66,975.4,0,Net Banking,Completed
O01146,2025-04-02,C0043,P0010,S004,4,1826.7,0.0,0,Net Banking,Completed
O01147,2025-06-22,C0039,P0043,S003,1,1377.28,206.59,0,Net Banking,Completed
O01148,2025-09-28,C0045,P0049,S007,7,969.43,0.0,0,UPI,Completed
O01149,2025-03-09,C0025,P0045,S009,7,1902.16,0.0,0,UPI,Completed
O01150,2025-10-23,C0075,P0004,S005,8,918.38,367.35,0,Card,Completed
O01151,2025-04-11,C0062,P0019,S003,4,273.93,54.79,0,Cash,Completed
O01152,2025-12-14,C0074,P0007,S003,7,1370.89,1439.43,0,Card,Cancelled
O01153,2025-03-02,C0013,P0023,S008,3,888.86,0.0,0,UPI,Completed
O01154,2025-03-02,C0020,P0041,S007,4,1612.03,0.0,0,Card,Completed
O01155,2025-12-21,C0039,P0045,S010,3,1902.16,855.97,0,Cash,Completed
O01156,2025-01-06,C0084,P0025,S005,8,221.76,177.41,0,Cash,Completed
O01157,2025-10-28,C0016,P0032,S009,4,2118.05,0.0,0,Net Banking,Completed
O01158,2025-09-05,C0096,P0007,S010,3,1370.89,616.9,0,Net Banking,Completed
O01159,2025-07-27,C0017,P0007,S006,2,1370.89,137.09,0,Cash,Completed
O01160,2025-04-17,C0069,P0034,S008,2,582.17,0.0,0,Cash,Completed
O01161,2025-06-10,C0077,P0045,S003,1,1902.16,285.32,0,Cash,Completed
O01162,2025-01-18,C0074,P0014,S003,2,1255.9,251.18,0,Cash,Returned
O01163,2025-08-05,C0065,P0020,S006,9,1439.39,647.73,0,Cash,Completed
O01164,2025-03-13,C0006,P0034,S005,9,582.17,785.93,0,Net Banking,Completed
O01165,2025-12-19,C0067,P0023,S010,9,888.86,399.99,0,Cash,Completed
O01166,2025-06-03,C0006,P0016,S001,4,1450.9,290.18,0,Card,Returned
O01167,2025-05-23,C0078,P0036,S004,10,1065.1,1065.1,0,Card,Completed
O01168,2025-07-15,C0055,P0005,S009,5,1505.51,752.76,0,Card,Completed
O01169,2025-02-06,C0011,P0017,S007,3,2005.24,300.79,0,UPI,Returned
O01170,2025-08-03,C0090,P0042,S004,6,1300.38,390.11,0,Card,Completed
O01171,2025-02-09,C0056,P0025,S001,10,221.76,110.88,0,UPI,Completed
O01172,2025-06-18,C0015,P0044,S009,7,2159.63,0.0,0,Cash,Completed
O01173,2025-05-21,C0043,P0050,S005,3,955.7,143.36,0,Cash,Completed
O01174,2025-09-27,C0029,P0025,S002,2,221.76,22.18,0,UPI,Completed
O01175,2025-10-10,C0063,P0007,S009,6,1370.89,822.53,0,UPI,Completed
O01176,2025-06-26,C0007,P0011,S006,7,1174.63,411.12,0,Net Banking,Completed
O01177,2025-12-03,C0017,P0017,S001,9,2005.24,902.36,0,Card,Completed
O01178,2025-12-29,C0073,P0048,S005,1,181.2,18.12,0,Card,Completed
O01179,2025-07-01,C0054,P0046,S008,3,754.49,339.52,0,Net Banking,Completed
O01180,2025-11-22,C0036,P0028,S009,4,2096.23,838.49,0,Cash,Cancelled
O01181,2025-02-09,C0053,P0050,S006,2,955.7,0.0,0,Card,Cancelled
O01182,2025-10-11,C0022,P0037,S001,2,1625.66,325.13,0,Net Banking,Completed
O01183,2025-09-12,C0002,P0028,S009,3,2096.23,943.3,0,Cash,Completed
O01184,2025-05-06,C0079,P0013,S001,7,748.7,524.09,0,Cash,Completed
O01185,2025-02-08,C0022,P0044,S009,4,2159.63,431.93,0,UPI,Completed
O01186,2025-07-14,C0066,P0023,S001,7,888.86,933.3,0,Card,Completed
O01187,2025-05-29,C0015,P0022,S004,9,229.27,0.0,0,UPI,Completed
O01188,2025-04-22,C0034,P0014,S001,10,1255.9,1883.85,0,UPI,Cancelled
O01189,2025-01-30,C0083,P0033,S001,8,1226.2,1471.44,0,UPI,Completed
O01190,2025-01-03,C0059,P0022,S005,6,229.27,0.0,0,UPI,Completed
O01191,2025-08-09,C0024,P0026,S006,1,1712.19,0.0,0,Net Banking,Completed
O01192,2025-09-07,C0068,P0033,S003,7,1226.2,0.0,0,Cash,Completed
O01193,2025-07-11,C0085,P0017,S004,8,2005.24,2406.29,0,UPI,Completed
O01194,2025-12-03,C0024,P0035,S005,2,259.13,77.74,0,Net Banking,Completed
O01195,2025-12-30,C0046,P0048,S007,1,181.2,18.12,0,Card,Completed
O01196,2025-06-19,C0037,P0003,S003,7,1858.13,1951.04,0,Cash,Completed
O01197,2025-09-08,C0026,P0031,S005,2,1248.18,374.45,0,Net Banking,Completed
O01198,2025-03-09,C0092,P0009,S006,7,2290.86,2405.4,0,Cash,Returned
O01199,2025-12-17,C0003,P0009,S003,6,2290.86,0.0,0,Card,Completed
O01200,2025-09-03,C0044,P0028,S010,1,2096.23,314.43,0,UPI,Completed
O01201,2025-09-19,C0011,P0049,S007,4,969.43,193.89,0,Card,Completed
O01202,2025-04-12,C0099,P0008,S005,4,1176.73,706.04,0,Net Banking,Completed
O01203,2025-04-07,C0014,P0045,S009,10,1902.16,951.08,0,Card,Completed
O01204,2025-03-16,C0017,P0026,S001,5,1712.19,428.05,0,Net Banking,Completed
O01205,2025-09-26,C0026,P0006,S001,7,1428.87,1500.31,0,UPI,Completed
O01206,2025-02-01,C0030,P0015,S006,7,746.48,783.8,0,Net Banking,Completed
O01207,2025-06-29,C0039,P0008,S005,6,1176.73,706.04,0,Net Banking,Completed
O01208,2025-12-05,C0007,P0012,S001,1,2046.14,0.0,0,UPI,Completed
O01209,2025-04-05,C0061,P0018,S010,2,1251.95,375.58,0,UPI,Cancelled
O01210,2025-12-09,C0047,P0022,S005,2,229.27,0.0,0,Cash,Completed
O01211,2025-10-29,C0099,P0009,S006,6,2290.86,1374.52,0,UPI,Completed
O01212,2025-02-24,C0036,P0014,S010,7,1255.9,0.0,0,Card,Completed
O01213,2025-04-09,C0078,P0008,S001,10,1176.73,588.37,0,Net Banking,Cancelled
O01214,2025-08-31,C0010,P0035,S010,6,259.13,155.48,0,Card,Completed
O01215,2025-10-09,C0020,P0003,S003,4,1858.13,1114.88,0,UPI,Completed
O01216,2025-11-19,C0098,P0036,S006,6,1065.1,958.59,0,Cash,Cancelled
O01217,2025-03-27,C0009,P0031,S007,9,1248.18,0.0,0,UPI,Completed
O01218,2025-12-22,C0017,P0019,S001,10,273.93,0.0,0,Card,Completed
O01219,2025-03-26,C0051,P0032,S009,9,2118.05,0.0,0,Net Banking,Completed
O01220,2025-04-16,C0050,P0036,S007,7,1065.1,745.57,0,Card,Completed
O01221,2025-09-15,C0074,P0014,S010,1,1255.9,188.39,0,UPI,Completed
O01222,2025-03-29,C0029,P0019,S005,9,273.93,0.0,0,Card,Completed
O01223,2025-03-10,C0031,P0019,S001,3,273.93,82.18,0,UPI,Completed
O01224,2025-01-01,C0007,P0042,S004,4,1300.38,0.0,0,UPI,Completed
O01225,2025-03-10,C0048,P0021,S002,9,1301.36,1171.22,0,Net Banking,Completed
O01226,2025-04-23,C0038,P0021,S001,1,1301.36,130.14,0,UPI,Completed
O01227,2025-12-01,C0003,P0035,S010,2,259.13,77.74,0,UPI,Completed
O01228,2025-04-23,C0082,P0039,S009,4,603.51,362.11,0,UPI,Completed
O01229,2025-04-29,C0075,P0041,S007,3,1612.03,725.41,0,Net Banking,Completed
O01230,2025-04-05,C0062,P0006,S008,3,1428.87,642.99,0,Card,Completed
O01231,2025-06-08,C0063,P0047,S003,5,1161.35,0.0,0,Card,Completed
O01232,2025-03-15,C0051,P0044,S010,4,2159.63,0.0,0,Cash,Completed
O01233,2025-01-07,C0059,P0042,S007,2,1300.38,130.04,0,Cash,Completed
O01234,2025-05-08,C0003,P0008,S001,1,1176.73,58.84,0,Cash,Completed
O01235,2025-10-05,C0081,P0039,S001,1,603.51,0.0,0,UPI,Completed
O01236,2025-03-25,C0011,P0013,S003,8,748.7,898.44,0,UPI,Completed
O01237,2025-11-18,C0020,P0016,S001,9,1450.9,1305.81,0,Cash,Completed
O01238,2025-09-19,C0006,P0007,S009,5,1370.89,0.0,0,Net Banking,Completed
O01239,2025-03-17,C0029,P0002,S004,7,1919.77,2015.76,0,UPI,Completed
O01240,2025-03-28,C0029,P0044,S007,2,2159.63,647.89,0,Cash,Completed
O01241,2025-03-02,C0037,P0023,S002,10,888.86,888.86,0,UPI,Cancelled
O01242,2025-08-08,C0011,P0003,S010,3,1858.13,278.72,0,UPI,Completed
O01243,2025-06-28,C0087,P0028,S003,5,2096.23,1048.12,0,Cash,Completed
O01244,2025-01-02,C0064,P0043,S006,5,1377.28,0.0,0,Card,Completed
O01245,2025-09-02,C0019,P0021,S003,7,1301.36,1366.43,0,Cash,Completed
O01246,2025-06-15,C0055,P0047,S005,3,1161.35,0.0,0,Card,Completed
O01247,2025-09-04,C0050,P0023,S006,8,888.86,1066.63,0,Net Banking,Completed
O01248,2025-08-03,C0082,P0022,S003,4,229.27,137.56,0,Net Banking,Completed
O01249,2025-02-12,C0064,P0035,S009,4,259.13,155.48,0,Net Banking,Completed
O01250,2025-07-05,C0100,P0045,S004,2,1902.16,190.22,0,Cash,Completed
O01251,2025-02-26,C0003,P0024,S009,8,288.47,115.39,0,Cash,Cancelled
O01252,2025-03-15,C0047,P0050,S003,5,955.7,716.77,0,Net Banking,Completed
O01253,2025-07-13,C0029,P0004,S003,2,918.38,91.84,0,Cash,Completed
O01254,2025-09-02,C0055,P0024,S001,2,288.47,0.0,0,Card,Completed
O01255,2025-01-07,C0047,P0010,S002,4,1826.7,0.0,0,Net Banking,Completed
O01256,2025-08-29,C0024,P0031,S003,9,1248.18,1123.36,0,Net Banking,Completed
O01257,2025-03-21,C0057,P0042,S001,5,1300.38,0.0,0,Cash,Completed
O01258,2025-01-06,C0005,P0039,S003,9,603.51,271.58,0,Net Banking,Completed
O01259,2025-12-30,C0088,P0030,S009,5,267.11,133.56,0,Card,Completed
O01260,2025-03-06,C0021,P0018,S002,9,1251.95,1690.13,0,Card,Completed
O01261,2025-12-21,C0008,P0015,S007,3,746.48,0.0,0,Net Banking,Completed
O01262,2025-01-28,C0084,P0042,S007,7,1300.38,455.13,0,UPI,Completed
O01263,2025-07-05,C0025,P0018,S002,2,1251.95,0.0,0,UPI,Completed
O01264,2025-04-19,C0037,P0011,S009,2,1174.63,0.0,0,Cash,Completed
O01265,2025-05-04,C0040,P0013,S009,4,748.7,0.0,0,UPI,Completed
O01266,2025-01-24,C0073,P0037,S001,10,1625.66,2438.49,0,Cash,Completed
O01267,2025-09-14,C0040,P0001,S006,5,1383.98,1037.98,0,Card,Completed
O01268,2025-06-19,C0051,P0047,S006,3,1161.35,0.0,0,Net Banking,Completed
O01269,2025-10-28,C0065,P0007,S009,3,1370.89,0.0,0,Net Banking,Completed
O01270,2025-02-10,C0005,P0019,S003,3,273.93,123.27,0,Cash,Returned
O01271,2025-08-18,C0030,P0014,S003,3,1255.9,376.77,0,Card,Completed
O01272,2025-05-03,C0047,P0040,S007,1,1024.91,153.74,0,Card,Returned
O01273,2025-02-19,C0078,P0005,S003,10,1505.51,2258.26,0,Cash,Completed
O01274,2025-08-21,C0040,P0036,S002,8,1065.1,0.0,0,UPI,Completed
O01275,2025-06-30,C0038,P0011,S002,5,1174.63,587.32,0,Cash,Completed
O01276,2025-05-12,C0091,P0050,S008,5,955.7,716.77,0,Net Banking,Completed
O01277,2025-07-06,C0018,P0008,S010,8,1176.73,0.0,0,UPI,Completed
O01278,2025-09-20,C0080,P0044,S003,8,2159.63,1727.7,0,UPI,Completed
O01279,2025-12-16,C0088,P0027,S009,8,1703.9,1363.12,0,Cash,Completed
O01280,2025-03-21,C0083,P0004,S004,9,918.38,0.0,0,Cash,Completed
O01281,2025-07-18,C0021,P0037,S007,2,1625.66,162.57,0,Net Banking,Completed
O01282,2025-02-25,C0045,P0030,S008,9,267.11,360.6,0,Cash,Completed
O01283,2025-06-18,C0014,P0026,S007,4,1712.19,1027.31,0,Cash,Completed
O01284,2025-05-23,C0078,P0032,S004,8,2118.05,0.0,0,Net Banking,Completed
O01285,2025-10-18,C0020,P0031,S003,4,1248.18,499.27,0,Cash,Returned
O01286,2025-08-31,C0100,P0025,S001,6,221.76,199.58,0,Card,Completed
O01287,2025-11-22,C0003,P0049,S007,5,969.43,484.71,0,Card,Completed
O01288,2025-12-31,C0009,P0018,S007,2,1251.95,250.39,0,Net Banking,Completed
